antecedentes,consecuentes,soporte antecedente,soporte consecuente,soporte,confianza,elevacion,representatividad,apalancamiento,conviccion,metrica_zhang,jaccard,certeza,kulczynski,cluster
frozenset({'fresas'}),frozenset({'Banana'}),0.0529,0.2041,0.0208,0.3931947069943289,1.9264806810109203,1.0,0.0100031099999999,1.3116233644859814,0.5077803294266708,0.0880609652836579,0.2375860120546914,0.2475527675099033,4
frozenset({'Total 2% de yogur colado griego totalmente natural con miel'}),frozenset({'Banana'}),0.0154,0.2041,0.0057,0.3701298701298701,1.8134731510527689,1.0,0.00255686,1.2635938144329897,0.4555879847903325,0.0266604303086997,0.2086064456965324,0.1990286783280414,4
frozenset({'Salami de Génova sin curar'}),frozenset({'Banana'}),0.0247,0.2041,0.0055,0.2226720647773279,1.090994927865399,1.0,0.00045873,1.0238921875,0.0855177427924275,0.0246305418719211,0.0233346711613618,0.1248098197478016,4
frozenset({'Leche de almendras sin azúcar'}),frozenset({'Banana'}),0.0236,0.2041,0.0052,0.2203389830508474,1.0795638562020944,1.0,0.0003832399999999,1.0208282608695654,0.0754813600983203,0.0233707865168539,0.0204032957040425,0.1229083450286084,4
frozenset({'Queso Crema Batido'}),frozenset({'Banana'}),0.0234,0.2041,0.0059,0.2521367521367521,1.2353589031688,1.0,0.0011240599999999,1.064232,0.1950836003151715,0.026624548736462,0.0603552608829653,0.140522075235451,4
frozenset({'leche entera'}),frozenset({'Banana'}),0.0154,0.2041,0.0057,0.3701298701298701,1.8134731510527689,1.0,0.00255686,1.2635938144329897,0.4555879847903325,0.0266604303086997,0.2086064456965324,0.1990286783280414,4
frozenset({'Cebollas Amarillas'}),frozenset({'Banana'}),0.0234,0.2041,0.008,0.3418803418803419,1.6750629195509157,1.0,0.00322406,1.2093545454545456,0.4126638337087855,0.0364464692482915,0.1731126295770095,0.1905384070989166,4
frozenset({'Cantalupo'}),frozenset({'Fresas Orgánicas'}),0.0188,0.1495,0.0059,0.3138297872340425,2.0991959012310537,1.0,0.0030894,1.2394883720930232,0.5336599252385527,0.0363300492610837,0.1932155052722428,0.1766473350885931,4
frozenset({'Zanahorias'}),frozenset({'limas'}),0.0351,0.0634,0.006,0.1709401709401709,2.6962172072582167,1.0,0.00377466,1.1297134020618558,0.6519950253912323,0.0648648648648648,0.1148197426224332,0.1327886974574672,4
frozenset({'Zanahorias'}),frozenset({'Espinacas tiernas orgánicas'}),0.0351,0.1039,0.0068,0.1937321937321937,1.8646024420807863,1.0,0.0031531099999999,1.1114173144876325,0.4805603140831417,0.0514372163388804,0.1002479564024034,0.1295898697246146,4
frozenset({'Zanahorias'}),frozenset({'Ajo Orgánico'}),0.0351,0.0537,0.0069,0.1965811965811965,3.660729917713158,1.0,0.00501513,1.1778414893617022,0.7532702194865879,0.0842490842490842,0.1509893232391383,0.1625364083464642,4
frozenset({'Zanahorias'}),frozenset({'Aguacate Hass Orgánico'}),0.0351,0.1316,0.0073,0.2079772079772079,1.5803739207994527,1.0,0.00268084,1.09643309352518,0.3805973221726434,0.0457967377666248,0.0879516443772547,0.1317241662986343,4
frozenset({'Zanahorias'}),frozenset({'Fresas Orgánicas'}),0.0351,0.1495,0.0068,0.1937321937321937,1.2958675166033025,1.0,0.0015525499999999,1.0548604240282686,0.236621594435266,0.0382452193475815,0.0520072824599573,0.1196085717824848,4
frozenset({'Zanahorias'}),frozenset({'Cebolla Amarilla Orgánica'}),0.0351,0.0631,0.0073,0.2079772079772079,3.295993787277464,1.0,0.00508519,1.1829205035971222,0.7219415171137048,0.0803080308030803,0.1546346546880222,0.1618332949553234,4
frozenset({'Kirby de pepino'}),frozenset({'Aguacate Orgánico'}),0.0349,0.0663,0.0065,0.1862464183381088,2.8091465812686107,1.0,0.00418613,1.1473989436619718,0.6673090871412289,0.0686378035902851,0.1284635518240429,0.1421428170121917,4
frozenset({'Kirby de pepino'}),frozenset({'Espinacas tiernas orgánicas'}),0.0349,0.1039,0.0057,0.163323782234957,1.5719324565443409,1.0,0.00207389,1.0710236301369864,0.3769975659280831,0.0428249436513899,0.0663137844380727,0.1090921124841772,4
frozenset({'Kirby de pepino'}),frozenset({'Aguacate Hass Orgánico'}),0.0349,0.1316,0.0054,0.154727793696275,1.1757431131935796,1.0,0.00080716,1.0273613559322037,0.1548793638732506,0.0335195530726257,0.0266326505023895,0.0978806141733655,4
frozenset({'Kirby de pepino'}),frozenset({'Fresas Orgánicas'}),0.0349,0.1495,0.0061,0.1747851002865329,1.1691311055955382,1.0,0.00088245,1.030640625,0.149895279687317,0.0342120022434099,0.0297296887554767,0.1077938879359086,4
frozenset({'Coliflor Fresca'}),frozenset({'Espinacas tiernas orgánicas'}),0.0347,0.1039,0.0062,0.1786743515850144,1.719676146150283,1.0,0.0025946699999999,1.091041052631579,0.4335389633174376,0.0468277945619335,0.0834442044247454,0.1191735569282146,4
frozenset({'Coliflor Fresca'}),frozenset({'Ajo Orgánico'}),0.0347,0.0537,0.0063,0.1815561959654178,3.380934747959365,1.0,0.00443661,1.1562186619718309,0.7295388060953171,0.07673568818514,0.1351116939294281,0.1494373158598039,4
frozenset({'Coliflor Fresca'}),frozenset({'Aguacate Hass Orgánico'}),0.0347,0.1316,0.0083,0.239193083573487,1.8175766228988377,1.0,0.00373348,1.141419696969697,0.4659866025793841,0.0525316455696202,0.1238980695226704,0.1511314961940383,4
frozenset({'Coliflor Fresca'}),frozenset({'Fresas Orgánicas'}),0.0347,0.1495,0.0073,0.2103746397694524,1.4071882258826252,1.0,0.00211235,1.0770930656934308,0.2997648541371906,0.0412662521198417,0.0715751202462697,0.1296020356037897,4
frozenset({'parmesano rallado'}),frozenset({'Aguacate Hass Orgánico'}),0.0274,0.1316,0.005,0.1824817518248175,1.3866394515563645,1.0,0.00139416,1.0622392857142855,0.2866872301048735,0.0324675324675324,0.0585925285868465,0.1102378363987309,4
frozenset({'parmesano rallado'}),frozenset({'Fresas Orgánicas'}),0.0274,0.1495,0.0057,0.2080291970802919,1.39149964602202,1.0,0.0016037,1.0739032258064516,0.2892770688803028,0.0332943925233644,0.0688173980955813,0.1230781436906476,4
frozenset({'Pimiento verde'}),frozenset({'Espinacas tiernas orgánicas'}),0.0277,0.1039,0.0065,0.2346570397111913,2.2584893138709465,1.0,0.0036219699999999,1.170847641509434,0.5731010530146599,0.0519584332533972,0.1459179106251437,0.1486085968527082,4
frozenset({'Pimiento verde'}),frozenset({'Ajo Orgánico'}),0.0277,0.0537,0.0062,0.223826714801444,4.168095247699144,1.0,0.00471251,1.219186511627907,0.7817363551008085,0.0824468085106382,0.1797809519195223,0.1696414765813551,4
frozenset({'Pimiento verde'}),frozenset({'Aguacate Hass Orgánico'}),0.0277,0.1316,0.0051,0.1841155234657039,1.3990541296786017,1.0,0.00145468,1.064366371681416,0.2933573717463948,0.0330739299610894,0.0604738869941317,0.1114346614289006,4
frozenset({'Pimiento Rojo Orgánico'}),frozenset({'Pimiento verde'}),0.0335,0.0277,0.0051,0.1522388059701492,5.495985775095641,1.0,0.00417205,1.1469031690140843,0.8464035381353783,0.0909090909090909,0.1280868106244464,0.1681771647179266,4
frozenset({'Pimiento verde'}),frozenset({'Pimiento Rojo Orgánico'}),0.0277,0.0335,0.0051,0.1841155234657039,5.495985775095641,1.0,0.00417205,1.184603982300885,0.8413545403762656,0.0909090909090909,0.1558360304870191,0.1681771647179266,4
frozenset({'Pimiento verde'}),frozenset({'Fresas Orgánicas'}),0.0277,0.1495,0.0059,0.2129963898916967,1.4247250159979716,1.0,0.00175885,1.0806811926605506,0.3066030746595963,0.034442498540572,0.0746577188614894,0.1262306364174202,4
frozenset({'Pimiento verde'}),frozenset({'Cebolla Amarilla Orgánica'}),0.0277,0.0631,0.0056,0.2021660649819494,3.2038996035174243,1.0,0.0038521299999999,1.1743045248868778,0.7074774834339783,0.0657276995305164,0.1484321325455752,0.145457041999691,4
frozenset({'Mitad y mitad'}),frozenset({'Fresas Orgánicas'}),0.0298,0.1495,0.005,0.1677852348993288,1.1223092635406613,1.0,0.0005449,1.0219717741935483,0.112327355184498,0.0286861732644865,0.0214993943554719,0.1006150254764202,4
frozenset({'Manzana crujiente con miel'}),frozenset({'Aguacate Orgánico'}),0.0337,0.0663,0.0057,0.1691394658753709,2.55112316554104,1.0,0.00346569,1.123774642857143,0.6292205210324788,0.0604453870625662,0.1101418719881877,0.1275561582770519,4
frozenset({'Manzana crujiente con miel'}),frozenset({'Espinacas tiernas orgánicas'}),0.0337,0.1039,0.006,0.1780415430267062,1.7135855921723409,1.0,0.00249857,1.0902010830324909,0.4309513953568594,0.0455927051671732,0.0827380236878765,0.117894688741457,4
frozenset({'Manzana crujiente con miel'}),frozenset({'Aguacate Hass Orgánico'}),0.0337,0.1316,0.0052,0.1543026706231454,1.1725126947047524,1.0,0.0007650799999999,1.0268449122807015,0.1522619985830168,0.0324797001873828,0.0261431029746031,0.0969081742173477,4
frozenset({'Manzana crujiente con miel'}),frozenset({'Fresas Orgánicas'}),0.0337,0.1495,0.0084,0.2492581602373887,1.667278663795242,1.0,0.0033618499999999,1.1328794466403165,0.4141780379749954,0.0480549199084668,0.1172935452526616,0.1527227256036442,4
frozenset({'Yogur sin grasa Skyr estilo islandés con arándanos'}),frozenset({'Yogur de frambuesa sin grasa'}),0.0115,0.0099,0.005,0.4347826086956522,43.91743522178305,1.0,0.00488615,1.7517153846153848,0.9885988872028324,0.3048780487804878,0.429131005651603,0.4699165568730786,4
frozenset({'Yogur de frambuesa sin grasa'}),frozenset({'Yogur sin grasa Skyr estilo islandés con arándanos'}),0.0099,0.0115,0.005,0.505050505050505,43.917435221783045,1.0,0.00488615,1.997173469387755,0.987001312998687,0.3048780487804878,0.4992923672741577,0.4699165568730786,4
frozenset({'Limón grande'}),frozenset({'limas'}),0.0521,0.0634,0.0113,0.2168905950095969,3.420987302990488,1.0,0.00799686,1.1960014705882354,0.7465837384362453,0.1084452975047984,0.1638806267452455,0.1975620167477006,4
frozenset({'limas'}),frozenset({'Limón grande'}),0.0634,0.0521,0.0113,0.1782334384858044,3.420987302990488,1.0,0.00799686,1.1534905950095968,0.7555912082679018,0.1084452975047984,0.1330661868190784,0.1975620167477006,4
frozenset({'Limón grande'}),frozenset({'Aguacate Orgánico'}),0.0521,0.0663,0.0087,0.1669865642994241,2.518651045240184,1.0,0.0052457699999999,1.120870276497696,0.6361030372038372,0.0793072014585232,0.1078360975681955,0.1491041418782188,4
frozenset({'Limón grande'}),frozenset({'Espinacas tiernas orgánicas'}),0.0521,0.1039,0.0102,0.1957773512476008,1.8842863450202192,1.0,0.00478681,1.114243675417661,0.4950892478523217,0.0699588477366255,0.1025302435527293,0.1469743349115771,4
frozenset({'Limón grande'}),frozenset({'Aguacate Hass Orgánico'}),0.0521,0.1316,0.0095,0.182341650671785,1.3855748531290657,1.0,0.00264364,1.0620572769953052,0.2935730506771201,0.0545350172215843,0.0584311960752936,0.1272650502599046,4
frozenset({'Limón grande'}),frozenset({'Fresas Orgánicas'}),0.0521,0.1495,0.0101,0.1938579654510556,1.296708799003717,1.0,0.00231105,1.055025,0.2413934293524299,0.0527415143603133,0.0521551621999478,0.1307082469395746,4
frozenset({'Agua con gas de limón'}),frozenset({'Agua con gas de lima'}),0.015,0.0238,0.0059,0.3933333333333333,16.5266106442577,1.0,0.005543,1.609120879120879,0.9537985029682526,0.1793313069908814,0.3785426483644062,0.3206162464985994,4
frozenset({'Agua con gas de lima'}),frozenset({'Agua con gas de limón'}),0.0238,0.015,0.0059,0.2478991596638655,16.5266106442577,1.0,0.005543,1.3096648044692738,0.9623965636383208,0.1793313069908814,0.2364458473744828,0.3206162464985994,4
frozenset({'Pomelo con agua con gas'}),frozenset({'Agua con gas de lima'}),0.037,0.0238,0.0074,0.2,8.403361344537815,1.0,0.0065194,1.2202499999999998,0.9148494288681204,0.1385767790262172,0.1804958000409752,0.2554621848739495,4
frozenset({'Agua con gas de lima'}),frozenset({'Pomelo con agua con gas'}),0.0238,0.037,0.0074,0.3109243697478991,8.403361344537815,1.0,0.0065194,1.3975243902439023,0.902479000204876,0.1385767790262172,0.2844489820850459,0.2554621848739495,4
frozenset({'Aguacate Orgánico'}),frozenset({'limas'}),0.0663,0.0634,0.0106,0.1598793363499246,2.521756093847391,1.0,0.00639658,1.114839856373429,0.6463006783723106,0.0890008396305625,0.1030101818811922,0.1635358826860033,4
frozenset({'limas'}),frozenset({'Aguacate Orgánico'}),0.0634,0.0663,0.0106,0.167192429022082,2.521756093847391,1.0,0.00639658,1.1211473484848486,0.6442995338417964,0.0890008396305625,0.108056580295686,0.1635358826860033,4
frozenset({'limas'}),frozenset({'Espinacas tiernas orgánicas'}),0.0634,0.1039,0.0109,0.1719242902208202,1.6547092417788276,1.0,0.00431274,1.0821474285714283,0.4224473843513626,0.069693094629156,0.0759114944992971,0.1384164280747989,4
frozenset({'Cilantro Orgánico'}),frozenset({'limas'}),0.0298,0.0634,0.008,0.2684563758389262,4.234327694620287,1.0,0.00611068,1.2803064220183489,0.7872964337250052,0.0938967136150234,0.2189369803960347,0.1973196705693053,4
frozenset({'Ajo Orgánico'}),frozenset({'limas'}),0.0537,0.0634,0.0092,0.1713221601489758,2.702242273643152,1.0,0.00579542,1.1302341573033707,0.6656841979517479,0.0852641334569045,0.115227589311313,0.1582162851218065,4
frozenset({'limas'}),frozenset({'Aguacate Hass Orgánico'}),0.0634,0.1316,0.0131,0.2066246056782334,1.5700957878285218,1.0,0.00475656,1.0945638170974157,0.3876747631925122,0.0720175920835624,0.0863940645765009,0.1530843393132808,4
frozenset({'limas'}),frozenset({'Fresas Orgánicas'}),0.0634,0.1495,0.015,0.2365930599369085,1.582562273825475,1.0,0.0055217,1.1140847107438017,0.393031532493416,0.0757958564931783,0.1024021868746719,0.1684637540487218,4
frozenset({'Col rizada orgánica de Michigan'}),frozenset({'Espinacas tiernas orgánicas'}),0.0268,0.1039,0.0072,0.2686567164179104,2.58572393087498,1.0,0.0044154799999999,1.2252795918367347,0.6301491071836325,0.0582995951417004,0.1838597437985832,0.1689770588826799,4
frozenset({'Col rizada orgánica de Michigan'}),frozenset({'Aguacate Hass Orgánico'}),0.0268,0.1316,0.0061,0.2276119402985074,1.7295740144263487,1.0,0.00257312,1.124305314009662,0.4334391192146241,0.0400525279054497,0.110561884268203,0.1369822619425668,4
frozenset({'Col rizada orgánica de Michigan'}),frozenset({'Fresas Orgánicas'}),0.0268,0.1495,0.0059,0.2201492537313432,1.4725702590725305,1.0,0.0018934,1.0905933014354068,0.3297526245759228,0.0346244131455399,0.0830679056218028,0.1298070683372435,4
frozenset({'Aguacate Orgánico'}),frozenset({'Espinacas tiernas orgánicas'}),0.0663,0.1039,0.0111,0.167420814479638,1.6113649131822716,1.0,0.00421143,1.0762940217391306,0.4063490501318498,0.0697674418604651,0.0708858547925879,0.1371271541118113,4
frozenset({'Aguacate Orgánico'}),frozenset({'Fresas Orgánicas'}),0.0663,0.1495,0.0143,0.2156862745098039,1.4427175552495246,1.0,0.00438815,1.0843875,0.3286533537149367,0.0709677419354838,0.0778204285829558,0.1556692242114237,4
frozenset({'Rúcula Bebé Orgánica'}),frozenset({'Espinacas tiernas orgánicas'}),0.0289,0.1039,0.0067,0.2318339100346021,2.2313177096689327,1.0,0.00369729,1.1665445945945947,0.5682569543385944,0.0531324345757335,0.1427674478680974,0.1481594959220171,4
frozenset({'Rúcula Bebé Orgánica'}),frozenset({'Aguacate Hass Orgánico'}),0.0289,0.1316,0.0077,0.2664359861591696,2.024589560480012,1.0,0.00389676,1.1838094339622645,0.5211334849889068,0.050392670157068,0.1552694451395319,0.1624733122285209,4
frozenset({'Rúcula Bebé Orgánica'}),frozenset({'Fresas Orgánicas'}),0.0289,0.1495,0.0067,0.2318339100346021,1.5507284952147298,1.0,0.00237945,1.1071824324324324,0.3657108341517621,0.0390215492137449,0.0968064785827185,0.1383249817731539,4
frozenset({'Brócoli Bebé Ecológico'}),frozenset({'Fresas Orgánicas'}),0.0158,0.1495,0.0058,0.3670886075949366,2.45544219127048,1.0,0.0034378999999999,1.34379,0.6022570405510514,0.0363636363636363,0.2558361053438409,0.2029422971085051,4
frozenset({'Zanahorias pequeñas orgánicas'}),frozenset({'Espinacas tiernas orgánicas'}),0.0362,0.1039,0.0068,0.1878453038674032,1.807943251851812,1.0,0.0030388199999999,1.103361224489796,0.4636701536808953,0.051012753188297,0.0936785000194211,0.1266464247922194,4
frozenset({'Zanahorias pequeñas orgánicas'}),frozenset({'Aguacate Hass Orgánico'}),0.0362,0.1316,0.0089,0.2458563535911602,1.8682093737930108,1.0,0.0041360799999999,1.151504761904762,0.4821831187877572,0.0560100692259282,0.1315711119198067,0.1567427664612335,4
frozenset({'Zanahorias pequeñas orgánicas'}),frozenset({'Fresas Orgánicas'}),0.0362,0.1495,0.0095,0.2624309392265193,1.7553908978362498,1.0,0.0040881,1.153112359550562,0.4464892257620602,0.0539160045402951,0.1327818215479357,0.1629880448640958,4
frozenset({'Pera Bartlett Orgánica'}),frozenset({'Espinacas tiernas orgánicas'}),0.0322,0.1039,0.0056,0.1739130434782608,1.673850274092982,1.0,0.0022544199999999,1.0847526315789473,0.4159692085141557,0.042911877394636,0.0781308374938744,0.1139055111520274,4
frozenset({'Frijoles Negros Orgánicos'}),frozenset({'Espinacas tiernas orgánicas'}),0.0245,0.1039,0.005,0.2040816326530612,1.9642120563336016,1.0,0.00245445,1.1258692307692308,0.5032188621219887,0.0405186385737439,0.1117973804855052,0.1261024140166172,4
frozenset({'Cilantro Orgánico'}),frozenset({'Espinacas tiernas orgánicas'}),0.0298,0.1039,0.0054,0.1812080536912751,1.7440621144492316,1.0,0.00230378,1.0944172131147545,0.4397298762378127,0.0420888542478565,0.086271681387429,0.1165905523509311,4
frozenset({'Pepino Orgánico'}),frozenset({'Espinacas tiernas orgánicas'}),0.0457,0.1039,0.0111,0.2428884026258206,2.3377132110281096,1.0,0.00635177,1.1835771676300575,0.5996348438976543,0.0801444043321299,0.1551036743955145,0.1748609481849026,4
"frozenset({""Organic D'Anjou Pears""})",frozenset({'Espinacas tiernas orgánicas'}),0.0323,0.1039,0.0069,0.2136222910216718,2.056037449679228,1.0,0.0035440299999999,1.1395287401574803,0.5307714542026288,0.0533642691415313,0.1224442484339602,0.1400161503231554,4
frozenset({'Tofu Ecológico Extra Firme'}),frozenset({'Espinacas tiernas orgánicas'}),0.017,0.1039,0.0051,0.3,2.8873917228103942,1.0,0.0033337,1.2801428571428572,0.6649711766700577,0.044041450777202,0.2188371833500725,0.1745428296438883,4
frozenset({'Manzanas Gala Ecológicas'}),frozenset({'Espinacas tiernas orgánicas'}),0.0438,0.1039,0.0088,0.2009132420091324,1.933717439933902,1.0,0.00424918,1.1214051428571428,0.5049794641668726,0.0633549316054715,0.1082616248288499,0.1428050329391186,4
frozenset({'Ajo Orgánico'}),frozenset({'Espinacas tiernas orgánicas'}),0.0537,0.1039,0.0116,0.2160148975791433,2.079065424245845,1.0,0.0060205699999999,1.1430064133016626,0.5484673519733845,0.0794520547945205,0.1251142702590597,0.1638303554305726,4
frozenset({'Batata Granate Orgánica (Ñame)'}),frozenset({'Espinacas tiernas orgánicas'}),0.0312,0.1039,0.009,0.2884615384615384,2.7763381950099943,1.0,0.0057583199999999,1.2593837837837838,0.6604183870079823,0.0713719270420301,0.2059608731855132,0.1875416450729251,4
frozenset({'Tomates Uva Orgánicos'}),frozenset({'Espinacas tiernas orgánicas'}),0.0463,0.1039,0.0105,0.2267818574514039,2.182693526962501,1.0,0.00568943,1.158922625698324,0.5681561037962422,0.0751610594130279,0.1371296255455907,0.1639202838748838,4
frozenset({'Espinacas tiernas orgánicas'}),frozenset({'Aguacate Hass Orgánico'}),0.1039,0.1316,0.0251,0.2415784408084696,1.835702437754329,1.0,0.01142676,1.1450096446700508,0.5080341506421586,0.119296577946768,0.1266449111106283,0.2161539620455722,4
frozenset({'Aguacate Hass Orgánico'}),frozenset({'Espinacas tiernas orgánicas'}),0.1316,0.1039,0.0251,0.1907294832826747,1.8357024377543287,1.0,0.01142676,1.1072935211267607,0.5242392934021629,0.119296577946768,0.0968970910419314,0.2161539620455722,4
frozenset({'Manojo de perejil italiano orgánico'}),frozenset({'Espinacas tiernas orgánicas'}),0.026,0.1039,0.0055,0.2115384615384615,2.035981343007329,1.0,0.0027985999999999,1.1365170731707317,0.5224192645137203,0.0442122186495176,0.1201188054217849,0.132236988228326,4
frozenset({'Kiwi orgánico'}),frozenset({'Espinacas tiernas orgánicas'}),0.0296,0.1039,0.0072,0.2432432432432432,2.34112842390032,1.0,0.0041245599999999,1.1841321428571427,0.5903293029220481,0.0570071258907363,0.155499657675754,0.1562703222953463,4
frozenset({'Manzana Fuji Orgánica Grande Extra Fancy'}),frozenset({'Espinacas tiernas orgánicas'}),0.0479,0.1039,0.0093,0.1941544885177453,1.868666876975412,1.0,0.0043231899999999,1.1119997409326423,0.4882461293823613,0.0652631578947368,0.100719214951172,0.1418318159624337,4
frozenset({'Limón Orgánico'}),frozenset({'Espinacas tiernas orgánicas'}),0.0433,0.1039,0.0077,0.1778290993071593,1.711540898047732,1.0,0.00320113,1.089919382022472,0.4345470563720798,0.0551971326164874,0.0825009477816754,0.125969410096313,4
frozenset({'Zanahorias Baby enteras peladas ecológicas'}),frozenset({'Espinacas tiernas orgánicas'}),0.0327,0.1039,0.0054,0.1651376146788991,1.589389939161685,1.0,0.00200247,1.0733505494505495,0.3833637731601135,0.0411585365853658,0.0683379250964167,0.1085553328447431,4
frozenset({'Pimiento Rojo Orgánico'}),frozenset({'Espinacas tiernas orgánicas'}),0.0335,0.1039,0.0056,0.1671641791044776,1.6088948903222096,1.0,0.0021193499999999,1.0759623655913977,0.3915730544675189,0.0424886191198785,0.0705994633461417,0.1105310789651358,4
frozenset({'Cebolla Roja Orgánica'}),frozenset({'Espinacas tiernas orgánicas'}),0.0269,0.1039,0.0053,0.1970260223048327,1.896304353270767,1.0,0.0025050899999999,1.115976388888889,0.4857244790525513,0.0422310756972111,0.1039236941243529,0.1240183047039081,4
frozenset({'Apio en manojo pequeño ecológico'}),frozenset({'Espinacas tiernas orgánicas'}),0.0368,0.1039,0.0084,0.2282608695652173,2.196928484747039,1.0,0.0045764799999999,1.161143661971831,0.5656343932922004,0.0634920634920634,0.1387801245008563,0.1545539189019542,4
frozenset({'Espinacas tiernas orgánicas'}),frozenset({'Fresas Orgánicas'}),0.1039,0.1495,0.0275,0.2646775745909528,1.7704185591368082,1.0,0.01196695,1.1566354712041886,0.485617473699161,0.1217352810978308,0.1354233681257528,0.2243120314426336,4
frozenset({'Fresas Orgánicas'}),frozenset({'Espinacas tiernas orgánicas'}),0.1495,0.1039,0.0275,0.1839464882943144,1.7704185591368082,1.0,0.01196695,1.0980897540983607,0.5116541072096628,0.1217352810978308,0.0893276289413172,0.2243120314426336,4
frozenset({'Racimo de tomate orgánico'}),frozenset({'Espinacas tiernas orgánicas'}),0.0281,0.1039,0.0055,0.195729537366548,1.8838261536722616,1.0,0.0025804099999999,1.1141774336283186,0.4827301723896023,0.0434782608695652,0.1024768858013034,0.1243325261423693,4
frozenset({'Leche De Almendras Sin Azúcar Ecológica'}),frozenset({'Espinacas tiernas orgánicas'}),0.0292,0.1039,0.006,0.2054794520547945,1.9776655635687632,1.0,0.00296612,1.12785,0.5092226342535366,0.04720692368214,0.1133572726869707,0.1316136432555012,4
frozenset({'Leche entera orgánica'}),frozenset({'Espinacas tiernas orgánicas'}),0.0713,0.1039,0.0115,0.1612903225806451,1.5523611412959109,1.0,0.0040919299999999,1.068426923076923,0.3831377193926993,0.0702504581551618,0.0640445514793495,0.1359868359775218,4
frozenset({'Queso En Hebras Ecológico'}),frozenset({'Espinacas tiernas orgánicas'}),0.0486,0.1039,0.0079,0.1625514403292181,1.5644989444583073,1.0,0.00285046,1.0700358722358725,0.3792492343062723,0.0546334716459197,0.0654518918973531,0.1192930445149459,4
frozenset({'Cebolla Amarilla Orgánica'}),frozenset({'Espinacas tiernas orgánicas'}),0.0631,0.1039,0.0108,0.1711568938193343,1.647323328386279,1.0,0.00424391,1.0811455066921607,0.4194200337598779,0.0691421254801536,0.0750551208786233,0.1375514979202542,4
frozenset({'Calabacín Orgánico'}),frozenset({'Espinacas tiernas orgánicas'}),0.0511,0.1039,0.0115,0.2250489236790606,2.1660146648610263,1.0,0.0061907099999999,1.1563310606060606,0.5673122654606936,0.0801393728222996,0.1351957635074887,0.1678661365267295,4
frozenset({'humus originales'}),frozenset({'Espinacas tiernas orgánicas'}),0.0418,0.1039,0.008,0.1913875598086124,1.8420361868008897,1.0,0.00365698,1.108194674556213,0.4770637653934461,0.0580973129992737,0.0976314694884638,0.1341923362084448,4
frozenset({'Pera Bartlett Orgánica'}),frozenset({'Aguacate Hass Orgánico'}),0.0322,0.1316,0.0078,0.2422360248447204,1.840699276935566,1.0,0.00356248,1.1460032786885246,0.4719241631826877,0.0499999999999999,0.1274021474490102,0.1507532707810228,4
frozenset({'Pera Bartlett Orgánica'}),frozenset({'Frambuesas Orgánicas'}),0.0322,0.0887,0.0055,0.170807453416149,1.9256759122451976,1.0,0.0026438599999999,1.0990209737827714,0.4966954103965883,0.0476603119584055,0.0900992575618885,0.1164071088952222,4
frozenset({'Pera Bartlett Orgánica'}),frozenset({'Fresas Orgánicas'}),0.0322,0.1495,0.0088,0.2732919254658385,1.828039635223,1.0,0.0039861,1.170346153846154,0.4680366905258413,0.0508964719491035,0.1455519405829965,0.1660774008600095,4
frozenset({'Pimiento Morrón Orgánico'}),frozenset({'Fresas Orgánicas'}),0.0155,0.1495,0.005,0.3225806451612903,2.157730067968497,1.0,0.00268275,1.2554999999999998,0.5449974606399187,0.03125,0.2035045798486658,0.178012730607401,4
frozenset({'Frijoles Negros Orgánicos'}),frozenset({'Fresas Orgánicas'}),0.0245,0.1495,0.0061,0.2489795918367347,1.6654153300116037,1.0,0.00243725,1.132459239130435,0.4095839880347194,0.0363311494937462,0.1169660103900467,0.1448911337110095,4
frozenset({'Moras Orgánicas'}),frozenset({'Frambuesas Orgánicas'}),0.0295,0.0887,0.0067,0.2271186440677966,2.560525863222059,1.0,0.00408335,1.179094298245614,0.6279806531484771,0.0600896860986547,0.1518914123425838,0.1513270785164236,4
frozenset({'Moras Orgánicas'}),frozenset({'Fresas Orgánicas'}),0.0295,0.1495,0.0078,0.2644067796610169,1.7686072218128224,1.0,0.00338975,1.1562096774193549,0.4477932337283188,0.0455607476635514,0.1351049731464044,0.1582903463522476,4
frozenset({'Arándanos Orgánicos'}),frozenset({'Aguacate Hass Orgánico'}),0.0436,0.1316,0.0084,0.1926605504587155,1.463985945734921,1.0,0.0026622399999999,1.0756318181818183,0.3313815697755471,0.0503597122302158,0.0703138535913353,0.128245168846379,4
frozenset({'Arándanos Orgánicos'}),frozenset({'Frambuesas Orgánicas'}),0.0436,0.0887,0.0095,0.2178899082568807,2.4564814910584074,1.0,0.0056326799999999,1.1651812316715542,0.6199432080829426,0.0773615635179153,0.141764411562472,0.1624962506335136,4
frozenset({'Arándanos Orgánicos'}),frozenset({'Fresas Orgánicas'}),0.0436,0.1495,0.0133,0.305045871559633,2.040440612439017,1.0,0.0067817999999999,1.2238217821782178,0.5331553475910604,0.0739710789766407,0.182887562092455,0.1970045411309871,4
frozenset({'Brócoli Orgánico'}),frozenset({'Aguacate Hass Orgánico'}),0.0199,0.1316,0.0053,0.2663316582914573,2.023796795527791,1.0,0.00268116,1.1836410958904109,0.5161506430803172,0.0362517099863201,0.1551493071066988,0.1533026072612301,4
